apn,NAME1,NAMELSAD1,NAME2,NAMELSAD2,STUPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
"101214118",Montclair,Census Tract 3.04,,,CA,San Bernardino County,California,CT,3229927,0
"101219119",Montclair,Census Tract 3.07,,,CA,San Bernardino County,California,CT,1312030,0
"101243127",unincorporated,Census Tract 3.07,,,CA,San Bernardino County,California,CT,1312030,0
"101353107",unincorporated,Census Tract 4.03,"4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,3418716,0
"101353111",unincorporated,Census Tract 4.03,,,CA,San Bernardino County,California,CT,3418716,0
"101601102",unincorporated,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101601111",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101602123",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101628116",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101628117",Chino,Census Tract 4.01,"4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101628118",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101629111",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101630118",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101630119",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101658123",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101659111",Chino,Census Tract 4.01,"4.01",Census Tract 4.01,CA,San Bernardino County,California,CT,5985371,0
"101659208",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"101944113",Chino,Census Tract 5.04,"5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"101947105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"101947109",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"101949101",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"101949106",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"101949107",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102032101",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102032104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102033109",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102033110",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102034105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102034107",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102034108",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102042119",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102043111",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102043113",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102043114",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102047106",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102047107",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102048101",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102055158",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102057105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102057110",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102058113",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102059130",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102059131",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102059132",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102060104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102101102",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102101116",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102101117",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102101120",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102101121",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102101122",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102101123",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102102104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102102105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102102118",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102102122",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102102123",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102102124",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102102125",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102102126",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102103208",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102106102",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102106105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102106106",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102106109",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102107114",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102107115",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102110140",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102110142",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102111107",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102112104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102112105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102112107",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113201",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113202",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113204",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113207",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113208",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113209",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113214",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113216",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113217",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102113218",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102114215",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102120204",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102120205",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102120206",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102120209",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102120214",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102120216",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102121102",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102122125",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102123104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102123122",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102136115",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102136141",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102136143",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102136144",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102136150",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102136151",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139121",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139122",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139123",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139126",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139139",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139140",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139141",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102139142",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102154118",Chino,Census Tract 1.19,,,CA,San Bernardino County,California,CT,2030635,72596
"102154119",Chino,Census Tract 1.19,,,CA,San Bernardino County,California,CT,2030635,72596
"102157119",Chino,Census Tract 1.19,,,CA,San Bernardino County,California,CT,2030635,72596
"102158118",Chino,Census Tract 1.19,,,CA,San Bernardino County,California,CT,2030635,72596
"102159109",Chino Hills,Census Tract 1.19,,,CA,San Bernardino County,California,CT,2030635,72596
"102162101",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102162103",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102162104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102163101",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102163102",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102163103",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102163104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102163105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102210106",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102210111",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102211108",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102211112",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102211113",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102211114",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102211115",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102212109",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102212111",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102212112",Chino,Census Tract 5.04,"5.04",Census Tract 5.04,CA,San Bernardino County,California,CT,10850946,0
"102213103",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102213104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102213105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102213106",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102216104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102217122",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102217124",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102217133",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102221104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102221105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102221106",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102222110",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102222113",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102223104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102224105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102224106",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102241105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102242118",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102242124",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102243109",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102244109",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102245103",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102245108",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102246109",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102246111",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102247104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102248108",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102249105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102250104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102250105",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102250106",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102250107",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102250108",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102251104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102252131",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102252136",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102253112",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102253113",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102254108",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102254109",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102256102",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102301159",Chino Hills,Census Tract 1.03,,,CA,San Bernardino County,California,CT,2844033,0
"102305109",Chino,Census Tract 4.01,,,CA,San Bernardino County,California,CT,5985371,0
"102511104",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102511108",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102513353",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102513354",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102515112",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102515114",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102515115",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102515116",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102515121",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102515122",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102515123",Chino,Census Tract 5.04,,,CA,San Bernardino County,California,CT,10850946,0
"102610102",Chino,Census Tract 122.02,,,CA,San Bernardino County,California,CT,7273142,0
"102610103",Chino,Census Tract 122.02,,,CA,San Bernardino County,California,CT,7273142,0
"102703101",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102704106",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102705102",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102706105",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102706106",Chino,Census Tract 1.15,"1.15",Census Tract 1.15,CA,San Bernardino County,California,CT,12358222,0
"102707105",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102708103",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102708104",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102712102",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102720105",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102720106",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102721106",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102722103",Chino,Census Tract 1.15,"1.15",Census Tract 1.15,CA,San Bernardino County,California,CT,12358222,0
"102819108",Chino Hills,Census Tract 1.19,,,CA,San Bernardino County,California,CT,2030635,72596
"102820226",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102850103",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102850126",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102850132",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"102851108",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"104617103",Upland,Census Tract 9.01,,,CA,San Bernardino County,California,CT,1826385,0
"104718107",Upland,Census Tract 9.04,,,CA,San Bernardino County,California,CT,1137892,0
"104902235",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104907101",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104909218",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104909505",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104913121",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104914130",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104914131",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104918101",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104918109",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104918110",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104918114",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104920224",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104921115",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104922104",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104922136",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104923233",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104928104",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104930107",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104935408",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"104935409",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"104938206",Ontario,Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"104939101",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"104939216",Ontario,Census Tract 18.03,"18.03",Census Tract 18.03,CA,San Bernardino County,California,CT,9195675,0
"104939217",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"104940110",Ontario,Census Tract 18.03,"18.03",Census Tract 18.03,CA,San Bernardino County,California,CT,9195675,0
"104941101",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"104942101",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"104942104",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"104944218",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"104946210",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"104947205",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"104950121",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105011110",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105011111",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105012103",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105012110",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105012111",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105014101",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105014107",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105014110",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105015117",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105016101",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105016105",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105016106",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105016107",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105018103",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105019113",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105020102",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105021102",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105021111",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105022101",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105022107",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105044174",Ontario,Census Tract 18.13,,,CA,San Bernardino County,California,CT,1549571,0
"105045104",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105045106",Ontario,Census Tract 18.03,"18.03",Census Tract 18.03,CA,San Bernardino County,California,CT,9195675,0
"105045107",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105045108",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105046117",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105047102",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105047105",Ontario,Census Tract 18.03,"18.03",Census Tract 18.03,CA,San Bernardino County,California,CT,9195675,0
"105051105",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105051110",Ontario,Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"105332103",Ontario,Census Tract 19.10,,,CA,San Bernardino County,California,CT,12853404,0
"105350105",Chino,Census Tract 122.01,,,CA,San Bernardino County,California,CT,3714520,0
"105350106",Chino,Census Tract 122.01,,,CA,San Bernardino County,California,CT,3714520,0
"105350107",Chino,Census Tract 122.01,,,CA,San Bernardino County,California,CT,3714520,0
"105353102",Ontario,Census Tract 19.08,,,CA,San Bernardino County,California,CT,14622958,0
"105401105",Ontario,Census Tract 19.08,"19.08",Census Tract 19.08,CA,San Bernardino County,California,CT,14622958,0
"105401106",Ontario,Census Tract 19.08,,,CA,San Bernardino County,California,CT,14622958,0
"105401107",Ontario,Census Tract 19.08,,,CA,San Bernardino County,California,CT,14622958,0
"105401108",Ontario,Census Tract 19.08,,,CA,San Bernardino County,California,CT,14622958,0
"105402104",Ontario,Census Tract 19.08,"19.08",Census Tract 19.08,CA,San Bernardino County,California,CT,14622958,0
"105402105",Ontario,Census Tract 19.08,"19.08",Census Tract 19.08,CA,San Bernardino County,California,CT,14622958,0
"105417107",Ontario,Census Tract 19.08,"19.08",Census Tract 19.08,CA,San Bernardino County,California,CT,14622958,0
"105427104",Ontario,Census Tract 19.08,"19.08",Census Tract 19.08,CA,San Bernardino County,California,CT,14622958,0
"105437103",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105437104",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105437105",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105438103",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105439102",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105443103",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105446105",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105446106",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105448103",Chino,Census Tract 19.09,"19.09",Census Tract 19.09,CA,San Bernardino County,California,CT,7065145,0
"105449102",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105449103",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105509106",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105509107",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105510105",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105511103",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105511104",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105512106",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105512107",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105512108",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105512120",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105512123",Chino,Census Tract 19.09,,,CA,San Bernardino County,California,CT,7065145,0
"105523109",Chino,Census Tract 19.07,,,CA,San Bernardino County,California,CT,17944126,249662
"105553203",Chino,Census Tract 19.07,,,CA,San Bernardino County,California,CT,17944126,249662
"105601108",Chino,Census Tract 1.15,"1.15",Census Tract 1.15,CA,San Bernardino County,California,CT,12358222,0
"105602107",Chino,Census Tract 1.15,"1.15",Census Tract 1.15,CA,San Bernardino County,California,CT,12358222,0
"105604103",Chino,Census Tract 1.15,"1.15",Census Tract 1.15,CA,San Bernardino County,California,CT,12358222,0
"105604104",Chino,Census Tract 1.15,"1.15",Census Tract 1.15,CA,San Bernardino County,California,CT,12358222,0
"105605103",Chino,Census Tract 1.15,,,CA,San Bernardino County,California,CT,12358222,0
"105606107",Chino,Census Tract 1.15,"1.15",Census Tract 1.15,CA,San Bernardino County,California,CT,12358222,0
"105607120",Chino,Census Tract 19.07,,,CA,San Bernardino County,California,CT,17944126,249662
